Username,Text,Label
cayankjaem,b'sumpah sih ini sinyal telkomsel lemot bgt ngeselin anjrit',
bungnababan,b'@negativisme Internet 5G cepat buat apa kalo sinyal  Telkomsel cuma 1 Bar ?????',
ruang_rindu_1,"b'@Telkomsel min, jaringan telkomsel akhir akhir ini kenapa lelet'",
wiktaheev,b'plissss sinyal telkomsel bekerja sama lah denganku nih isi tl pada ngomongin bangtan aku ngga bisa liat masaaa itemmmmm aja nih layar hp  \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
FebbyChaniago,"b'@satuwarna__ iya, indihome sama jaringan telkomsel hilang. gak bisa internet gak bisa nelpon'",
d3d_cool,"b'@Telkomsel Sudah bisa min. Jaringan sudah di OFF kan, beralih ke Mifi Smartfren baru lancar jaya. Berarti harus di OFF kan terus ya min jaringan Telkomsel nya?'",
AnneDMarigold,b'Separuh napasku terbang bersama sinyal Telkomsel',
namgiekook,b'@gummyoongix @eppoy8 @evand_7dragon Hooh. Gratis klo pake sinyal telkomsel',
cccuuuuuueee,b'Sinyal Telkomsel ga nyampe desa nih @telkomsel',
eye_Wa86,b'wow banget lah sinyal @Telkomsel @kartuHalo yang katanya sinyal prioritas.. @jokowi https://t.co/JSZtSXie2T',
weareonelov_e,"b'@peachysweet16 Yadong, tapi jaringan Telkomsel lemot bgt gasii'",
palpalpalpalple,"b'@Telkomsel Saya disuruh tanya sama dosen saya min, katanya emang cuaca bisa mempengaruhi sinyal daripada jaringan telkomsel?'",
50sheets,b'jaringan telkomsel ngapa jelek bgt plis gua mo ngerjain uts\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
PeduIiLindungi,"b'iya nanti dimasukin chip rfid 5G, tubuh kita dimanfaatkan rezim menjadi antena sinyal telkomsel'",
sipilizen,"b'sinyal @Telkomsel di subang udah kaya pejabatnya, suraaaaaam'",
SiegenSan,"b'@taekughhh @byu_id @Telkomsel Ia tahu.\n By.u cuman ""Numpang"" di Jaringan Telkomsel.\n Coba cari di google.\n \n Ini by.u  perusahaan asal Singapura'",
armawan421,"b'Jangan terlalu pikirkan bendungan sinyal telkomsel aja di ma. Bungo kadang hilang, tolong diatasin'",
FSchwarzeneger,"b'Sinyal telkomsel knpsi dari semalem, idih.'",
dee_Hasanah,b'Jaringan telkomsel kok makin ke sini makin ke sana yaah @telkomsel',
kelewatinggi,b'Sinyal @telkomsel kok hancur beberapa hari ini?',
Misterdonz,b'Ternyata banyak juga yang ngerasa sinyal telkomsel bapuk banget di sepanjang jalur commuterline Jkt - bogor \xf0\x9f\xa4\xa3',
Careeeeeeeeees,"b'Sedih bangeeet sinyal @Telkomsel dirumahku, kudu banget mode pesawat biar bisa ngetweet :( https://t.co/q8Q4WI4N2E'",
MohBayuHadiS1,b'Udah paling benci sama kualitas jaringan @Telkomsel  paling paling buruk dan mengecewakan dari provider provider lainyaaa \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e',
ant__pu,"b'Dalam beberapa hari terakhir ini, jaringan Telkomsel di tempat saya selalu bermasalah di siang hari dan hanya lancar di malam hari, padahal saya membutuhkannya untuk bekerja.'",
Seoksooaddict_,b'Sinyal Telkomsel di klian jelek ga?',
chronikaruth,b'Murka bgt sinyal telkomsel tolol',
lovlysehun,"b'yaallah tolong lancarkan sinyal telkomsel q, ak mw nonton bokep'",
alfinzzzzz,b'Tersiksa juga sinyal telkomsel ilang semua',
HartaTahtaJeka,"b'ini jaringan @Telkomsel kalo malem sengaja dibikin limit apa gimana? daritadi stuck disini mulu, ga gerak sama sekali https://t.co/9vlKj1KXIO'",
afriafree,"b'Ini sinyal TELKOMSEL emang lagi jelek atau di Kupang aja sih? Kok ngeselin banget, sering banget jaringannya bikin esmosi'",
FreshCuteness_,b'Pagi pagi udah di buat nangis sama sinyal Telkomsel + Indosat sama sama ga ada sinyalll\xf0\x9f\x98\xad',
catpobb,"b'Hadeeeh, sinyal telkomsel dan by.u di Godean bapuk banget. Tiap kali hujan selalu gangguan sinyal internetnya \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa0'",
rumah_channel,b'Jaringan telkomsel azzzzz\n @Telkomsel @TelkomIndonesia',
lelieyoung,"b'Bapuk bener jaringan telkomsel sekarang. Ilang\xc2\xb2an mulu. Sampe harus restart ponsel. Sinyal ada, tapi gk bs buat akses internet. Deim!'",
firman_14,b'Posisi saya saat ini di tengah\xc2\xb2 Kota Bogor yaitu di parkiran sebuah bank tepat pukul 19:53 WIB. Tapi ini sinyal @Telkomsel alias kartu halo sangat tidak bisa di andalkan. #lemot bangeeeeettttt.....',
gimanabahagia,b'Kesel bet jaringan telkomsel akhir-akhir ini suka ngelag',
NahdiyahM,b'Semenjak hujan deras kmrn ditambah kilat guntur berkali2 sampai skrg jaringan telkomsel lalod. Padahal lg semangat2nya belanja baju anak\xf0\x9f\xa4\xa3',
veferdream,"b'buat cowok gue yang lebih milih ml daripada ngabisin waktu sama gua (ABIS SEHARIAN TIDUR) semoga koneksi lu lemot, semoga jaringan telkomsel di tempat lu ngadat, semoga hape lu tiba-tiba gak bisa dipencet layar sentuhnya, semoga lu ngebeban, semoga lu dimusuhin temen satu team,'",
deasi912,b'@gloriahermawan Hooh edun..tah Adel menang wae...\n \n Kalik ini Yang disalahkan sinyal telkomsel hih \xf0\x9f\x94\xa8\n \n Kamari Salah lapak ..\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba',
cah_mbeling5,"b'@violeatoire @Askrlfess By. U, jaringan telkomsel juga'",
zitadhara,b'Sinyal telkomsel jelek bangett',
iwaanys,b'Sinyal telkomsel lagi error ya @Telkomsel ? Dari kemarin siang slow bgt.',
DAjalaah,b'@Telkomsel Jaringan Telkomsel lemot amat',
ibukochenggg,b'Jam segini sinyal Telkomsel ilang',
ilmazidnaWTC,b'Plisss ini jaringan Telkomsel kenapa\xf0\x9f\x98\xad',
dian_simamoraa,b'Ada masalah apasih jaringan telkomsel di Tebing !!',
joni_prasetiyo_,"b'@Telkomsel Makin buruk aja sinyal @Telkomsel, dm ke adminnya jawabannya gitu gitu mulu ""sudah saya cek di lokasi anda tidak ada masalah, saya bantu dengan restart jaringan"", perluas jaringan min bukan restart, tambah tower ato gimana'",
IhsanBalingka,b'@Telkomsel udah beberapa hari ini jaringan Telkomsel tidak ada layanan jangankan untuk internet untuk nelfon aja ngk bisa \n Bisa pindah kami ke provider lain\n Saya sebagai pelanggan Telkomsel yang setia sangat kecewa dengan provider Telkomsel sekarang.',
FaridZikri,"b'Rasa nya pengen banting hp nahan kesel sama jaringan @Telkomsel ini, di perbaiki dong.. paket mu gak murah tau'",
uleee_e,b'Sinyal Telkomsel kok jelek gini y akhir akhir ini',
syafrudin76,b'@cnbcindonesia Wahhh pantesan pagi ini lemot banget kukira jaringan #telkomsel ku ;)',
ri_za_nava,"b'@Telkomsel Hanya dengan kekuatan sinyal @Telkomsel, aku bisa tetap terhubung dengan dunia ""luar"" karena pd saat itu sedang bekerja di pedalaman hutan KalTim, walaupun harus naik2 bukit demi setitik sinyal. Provider lain mah gak ada yg kuat \xf0\x9f\x98\x85 #Giveaway #giveawayindonesia #telkomsel'",
iamepa,b'https://t.co/0iFd2fMN6Y\n \n Gedung Telkom di Pekanbaru terbakar. Kebakaran ini mengganggu jaringan Telkomsel di sejumlah wilayah Sumatera.',
mardika,"b'@Telkomsel min, sinyal telkomsel daerah kecamatan Ceper, Kab. Klaten ilang ilangan min'",
aik_deathripper,"b'Kalo listrik padam, sinyal telkomsel ikut lemot.. sok2an couple, malesin.'",
ahsyeup,"b'@ervan_rabbani @Telkomsel @KisseASTRO ""Penyesuaian tersebut merupakan salah satu upaya Telkomsel untuk tetap menjaga kualitas dan ketersediaan layanan data yang prima bagi pelanggan."" Mana ada ??? jaringan telkomsel di daerahku malah makin gak jelas.'",
nunnajaeyun,"b'@seongipaw Pak, jaringan Telkomsel sy kok jelek sih!?!?! Tanggungjawab nya gimana nih'",
Ade__ir,b'Sumpah Telkomsel sekarang lemot bangt sinyalnya ga kaya dulu. \n Yang sebelah kiri sinyal Telkomsel  cuma se bar itupun edge dan yang kanan XL 4G+. https://t.co/vSw1scLQKB',
tribudisuryadi,"b'@dikduks @infotwitwor_ Dn di sn hnya tersedia jaringan telkomsel dan telkom\n Dn pandemi ini kami hanya bisa beraktivitas melalui via internet\n Apkah kami tidak boleh menyuarakan kekecewaan? Hidup anda enak bung di kota, serba ada\n Hidup kami di sini hanya brgntung pada layanan terburuk dan biaya yg mahal'",
ikin21,"b'kaget kemaren ke daerah puser, ambarawa dan di sana gak ada sinyal telkomsel sama sekali.'",
dipsa1007,"b'@txtbpn Aku di manggar,jaringan telkomsel ilang drtd gara2 ini \xf0\x9f\xa4\xa6 https://t.co/DOiTsEToXK'",
Munmun01_,b'@berburusales Mari beralih ke by.u wkwkkw sinyalnya pake sinyal telkomsel harga paketan lebih murah https://t.co/q93Zb364Ua',
chocobeannn,b'Sinyal telkomsel bapuk bgt',
nai_arsya,"b'@Telkomsel Hanya dengan kekuatan sinyal Telkomsel, aku bisa lepas kangen ngobrol dengan sahabatku tanpa ada gangguan sinyal putus-putus! @Telkomsel\n \n #giveaway #giveawayindonesia #telkomsel'",
kangcor1,"b'@TelkomselHalo Sudah 3 minggu ini bertugas di Kedawung Batang Jateng, sangat memprihatinkan kualitas sinyal Telkomsel Halo disini, apalagi untuk koneksi internetnya. Padahal dilokasi ini ke depan akan sangat banyak tenaga kerja yang bertugas di daerah ini. Saya sedang mempertimbangkan ganti nmr'",
ftrii_kurniaa,b'Jaringan telkomsel di sini hilang2an\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
joputt_,b'Mati lampu terkampret sampe ke jaringan telkomsel kacau',
pachuika,b'sinyal telkomsel biasanya dah ngadi2 aja',
RevaIasha,b'sinyal telkomsel knp sih\xf0\x9f\x98\x91\n lagi ada rapat nih',
musthofaaa_,b'Ada apa dengan sinyal telkomsel nih? Mendadak kok menghilang',
mimi_chimmy,b'Telkom Indonesia Beber Penyebab Jaringan Telkomsel dan Indihome Lemot.\n #telkomindonesia  https://t.co/IBsxdjP6mh',
devikiranaaa,"b'Bisa-bisanya @IndiHome mati, terus jaringan @Telkomsel gue 3G, lemot bgt \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2'",
rohin09868166,"b'@Telkomsel makin ampas aja sinyal telkomsel, harga tidak sesuai dengan kualitas. makin yakin buat pindah provider'",
jean_tbn,b'Ini jaringan telkomsel ada masalah apa \xf0\x9f\x98\xa9',
arienovianti,b'Asu banget sinyal Telkomsel..',
A__W__T__,"b'Heran bgt dah sama kualitas sinyal @Telkomsel lagi cerah gini masih aja lemot bgt\n Pdhal ini di kota,bgst bgt emang \n Memang mahal doang'",
nge_bass,b'Dari kemaren sinyal @Telkomsel parah banget cuy\n Pengen ganti aja rasanya https://t.co/WTjOKPrnqQ',
khocengdesa,b'Gw pikir jaringan telkomsel gw doang yg lemot wkwk',
sipebiii,b'Kapok !!!\n Ga lagi\n Kosan belum jam 10 udah ditutup\n Giliran ditelfon ga ada yg aktif\n Jaringan telkomsel pun kayak \xf0\x9f\x92\xa9 disini',
waterlemonfree,b'YaAllah sinyal telkomsel bener bener menguji kesabaran dan iman',
NatachaZaynha,b'@telkomsel\n Tlong dong jaringannya Telkomsel diperbaiki lg biar nggak kalah sama indihome aku sebagai pengguna jaringan Telkomsel merasa terganggu sama kehadirannya indihome\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',
tumongko,"b'@bertanyarl Sinyal @Telkomsel emang udh mulai lemot sejak setahun terakhir, aku sekarang lebih sering make @myXL soalnyaa sinyalnya bgus tapi harganya agak mahal daripada @Telkomsel'",
Citos_bekicot,b'Ni jaringan telkomsel pantek kali',
palelubijak,b'Ini hp gua yang busuk apa emang sinyal telkomsel yang bonto si',
lampungbase,b'Geh! Sinyal telkomsel emg lagi ancur kah ?',
muzammil_za,b'Sinyal Telkomsel emang kayak ngentod anjeng',
pentolcantikuwu,b'Ini sinyal Telkomsel yg jelek punyaku doang apa emang lagi eror dari sananya?',
inikambeng,"b'@worksfess pake by u, kan dia sinyalnya juga pake sinyal telkomsel, harusnya bisa si. ada paket unlimitednya dia.'",
PetrusAliShiwa,b'@Telkomsel Ga usah bahas EURO kalo sinyal telkomsel masih susah.',
joharisinclair,b'@uzoneindonesia Normal apaan sinyal @Telkomsel gua masih lemot...',
HarisSuhud05,b'@Telkomsel Gak usah minta nomor hape. Dulu udah pernah. Intinya sinyal di perumahan serping jaya cluster the view busuk. Aku udah ngeluh dr tahun lalu. Sampe sekarang masih busuk sinyal telkomsel disini. Bagusan @IndosatCare  dan @myXL',
jheyuntsel,"b'terkadang gue bertanya tanya, kenapa ga wifi ga jaringan internet semuanya lemot banget ga ngerti lagi. bahkan sekarang di tempat gue jaringan telkomsel itu jarang dapet penuh anjir cuma antara 2-3'",
agilsuryaf,b'kenapa kalo mati listrik sinyal telkomsel juga mati??',
nissaocta,"b'@Telkomsel halo, kenapa sinyal telkomsel di daerah serpong tidak stabil m?'",
CahyoMuhammah,"b'Semenjak corona sinyal telkomsel sangat jelek sekali, sudah mahal buat buka aplikasi lola..nyesel pakai telkomsel..'",
zeetaaoi,b'sinyal telkomsel jancuk sekali sumpah',
giantbabyy__,b'Baru ada sinyal telkomsel woii huhu langsung buka twitter udah bertebaran spoiler last episode FOE\xf0\x9f\x98\xad #FlowerOfEvilFinale #FlowerofEvilEp16',
cloudyssun,b'ak cuma on twt demi ngetweet tentang sambatanku perkara sinyal telkomsel hngg ngoghey nay',
teguhjp14,"b'Ini sinyal @Telkomsel butut banget dari pagi kenapa sih, anjir?\n Sampe sekarang gak bener-bener..'",
Risaldipratama,"b'Wahh sinyal telkomsel di WC gw kenceng eyy, jadi betah'",
0utcast4life,b'Anjing banget sinyal telkomsel hari inj \xf0\x9f\x98\xa1',
BobonLaboon,"b'Sinyal @telkomsel kenapa jelek sekali sih? Harga paket internet naik terus tapi loading pictures saja tak bisa. Perbaiki layanan dong, apa tak bosan dikomplain terus?'",
zonahaechan,"b'sinyal telkomsel makin aneh aja, bikin sw aja sampe 1 menit'",
CalonWisudawan,"b'Kayanya dah setahun lebih sinyal @telkomsel sering banget gangguan.\n \n Buat ngegame delay. Buat streaming juga lamban bgt. 480p aja kadang susah, apalagi 720p.\n \n Padahal bukan di pelosok. Kecewa bgt. Ada rekomendasi provider lain gak ya?'",
twitkoceng,b'Kok sekarang jaringan Telkomsel jelek banget dahh',
thaiteagrintea,"b'Parah bener bener parah. Gak bisa gua ngakses internet kencang disini. Lama lama gua pindahin tower ke samping rumah. Heran gua, semenjak tetangga depan rumah masang wifi, jaringan telkomsel di lokasi rumah gua susah. Ngefek yaa?'",
NarayaMade,b'Sinyal Telkomsel di Bali Barat parah bangetttt',
penyukaSastra,b'Hujannn\n \n Auto jelek nih sinyal Telkomsel \xf0\x9f\x98\x92',
denysayu,"b'Berasa idup digoa, sinyal telkomsel aja sampe gak nyampe dikamar \xf0\x9f\x99\x83'",
pandajawaa,b'@Telkomsel Bisa diinfokan kenapa sinyal telkomsel gangguan selama 2 hari ini?',
salmanalfrsii,b'Nih jaringan telkomsel lagi kenapa deh \xf0\x9f\x98\xa9',
rosdiana_tria27,b'@Telkomsel min ini dari tadi sore jaringan telkomsel di daerah saya gaada jaringan dan bahkan gaada sinyal sama sekali...\n Ini mesti ngeluh kemana coba susah mau keperluan koneksi',
freezescene,b'@arikaherdyanti Temenaan. Tapi byU ku yg katanya ikut sinyal telkomsel masih lancar2 aja ko :3',
maruthiie,"b'Mati listrik dah 4 jam, ngandelin sinyal @Telkomsel telkomshit tetep shit sepanjang waktu bikin boros batre yg tinggal seuprit \xf0\x9f\x98\x92'",
ashar2410,"b'Hanya dengan kekuatan sinyal Telkomsel, aku bisa streaming youtube dengan lancar, download apk dan vidio dengan cepat, dan browsing tampa lalod, meskipun lagi didaerah pedalaman, Telkomsel emang keren\n #Giveaway  #giveawayindonesia  #Telkomsel'",
TseChinping,"b'@Telkomsel Ini semua pengguna telkomsel di daerah kami dari pagi pkl 08.00 sampai sekarang msh blm bisa menggunakan jaringan telkomsel. Di rumah ada 3 orang yg menggunakan telkomsel semuanya sama ga ada sinyalnya, yg pakai provider lain biasa aja normal ga ada keluhan'",
SuciAmeliaSari3,"b'1 jaaaaam lagi hari ini sinyal @Telkomsel ilang,yaa ampun maunya apaan sih'",
Wisatakelengke1,b'Sinyal @Telkomsel nyut nyutan mohon bantuannya',
hhjdinn,b'Duhh sinyal telkomsel jelek banget deh ujan gini',
ImayKang,"b'@Telkomsel @persib Waduh ini knpa sinyal telkomsel 4Gnya kalah dengan opertor 3.....sinyal telkomsel 3G justu lbih kuat...tolong d cek untuk wilayah Cirebon, Kec Ciledug....'",
DOMESTIC990,b'Maaf bang Cuma nonton beberapa menit gara2 jaringan telkomsel tidak berpihak kepada gua \xf0\x9f\x98\xa3\n \n Btw thumbnail ngagetin anj*** wkwkw\n @MindamRandom https://t.co/ybDugz0LdX',
halsuisso,"b'Cmn liat livescore aja deg degkan bkn main, sumpah jaringan telkomsel eeq bgt'",
mawardn,"b'Ya allah mangkuluhur sinyal telkomsel jelek bgt :"") \n Gabisa buka IG, WA bisa lancar cuma dari laptop tapi :"") \n Twitter pun lamaaa bgt kebukanya :\')'",
azizmahbub92,b'Susah 3 bulan lebih sinyal telkomsel susah utk main game online. Apalagi kalau malam...',
jjkieeeee__,b'Ini sinyal telkomsel kenapa dah? Kok tiba-tiba jadi 3G? Lagi gangguan kah?????',
noezoela,"b'Hallo @Telkomsel \n Mohon pencerahannya kenapa daerah Kec. Parigi Desa Wakumoro Kabupaten Muna, Jaringan Telkomsel sangat tidak Bagus'",
Rudi_Tarigan,"b'Koq menceret begini sinyal telkomsel di wilayah sergai ini min? @Telkomsel, @TelkomCare'",
pancibocorr,b'Apakah jaringan @Telkomsel sedang gangguan?',
hafsahananda1,b'Sinyal Telkomsel lagi busuk yah (?)',
diahbiii,b'Berasa di lokasi antah berantah nek sinyal telkomsel ngasi H+ ngene ki',
gunturhid13,b'Ini emang jaringan Telkomsel  yang lemot atau hp gua ya karna pengaruh update IOS',
Milhanuddin,"b'Sinyal Telkomsel kumat maning, sinyal LTE tapi buffering. Hah, suwi pisan.'",
freakydis,b'@unmagnetism Dosa yg paling nikmat adala memutus jaringan telkomsel user',
one_ted,b'Sumpah ya sinyal @Telkomsel ngajak istighfar mulu. Semoga jd ladang ibadah gue. Terima kasih yaa',
strawbierries,b'sinyal telkomsel di tembalang kl pagi gini lancar jaya jaya jaya tunggu sampai jam 7 u buka wa aja loading sejam',
kitkitttin,"b'Hujan badai, wifi no service.. sinyal telkomsel lemot... sudah tidur saja'",
Kadek_Senox,"b'Seharian penuh sinyal @Telkomsel gak benar, bahkan sampe tidak ada sama sekali. Dan sampe detik inipun masih sama. Kira2 sampe kapan ini begini? https://t.co/7H3jN1qYUZ'",
TaurusAdalahAku,b'Min @pln_123 kawasan Pluit kenapa mati lampunya dr jam 4 sore???\n Sinyal @Telkomsel jd 3G\xf0\x9f\x99\x88',
dyn_idea,b'Emosi sm sinyal telkomsel \xf0\x9f\x98\x88',
budimanjudo,"b'Jaringan telkomsel ini asu banget ya, lemot banget tapi paket kuota gak ngotak mahalnya'",
c0nvallariaa,b'Heran bgt masih segini tp susah dipakenya :( emg jaringan telkomsel lagi aneh ya? https://t.co/azfSVhDIX2',
tomattceri,"b'Dua tahun yang lalu, Kalau di rumah kampung tuh sinyal Telkomsel susah.\n Kok sekarang jadi lancar sinyalnya.'",
ImronHariyadi,b'@KardoSony @erickthohir @erickthohir Di kampung saya jaringan @Telkomsel Minta ampun pak.',
hidayatjohn,"b'@Seph_Bimo @mytelkomsel_id @PayPal Sudah sebulan ini sinyal @Telkomsel nggak stabil, gak cuman E, tapi sering ilang sinyalnya'",
BORNeoWest21,b'Kok sinyal telkomsel gini amat ya disini \xf0\x9f\x98\xac',
arrasydaris20,b'@Telkomsel hallooo ini kenapa ya jaringan telkomsel nya dari semalam no internet ??',
aabdulllll,"b'@erickthohir Jaringan Telkomsel lelet pak, kaya pake SM*rtfren'",
By_United,"b'@Telkomsel makin hari makin kecewa sama kualitas dan kecepatan jaringan telkomsel di pematang siantar dan simalungun, entah apa penyebabnya'",
mynameisluls,b'Udah benci bgt sama jaringan telkomsel tapi gamau ganti nomer gimana dong\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
repus_nayr,b'@kuahindomii @Telkomsel Kan pemancar sinyal telkomsel juga pake listrik atuh \xf0\x9f\x98\x82',
acoylelakihebat,b'@Telkomsel jaringan telkomsel hari ini maut... tidak bisa buat ngapa2in...',
hardines_1925,b'@otdebhoks @mohmahfudmd Betul sy jg merasakan kualitas jaringan telkomsel skrng yg smakin parah..hancuuur..',
AgusPromosii,b'Sinyal @telkomsel lg drop banget nih. Udh contact @Telkomsel sejam ga ada balesan. Sama sekali ga konek internetnya. Speedtest aja error mulu. Ampun dah',
waitfmeee,"b'@Telkomsel Halo kak, memang di Mamuju dan Majene setelah gempa Telkomsel down yah? Tadi subuh dan siang jaringan hilang. dan malam ini jaringan Telkomsel juga down banget. Tadi siang saat himbauan mengungsi, komunikasi sulit banget Krn jaringan. Semoga cepat membaik.'",
betrikayu,b'Ini jaringan telkomsel yg jelek atau jaringan di kos ini yg ga bisa pakai telkomsel. Bisa bisanya E terus sinyal ku \xf0\x9f\xa5\xb2',
bIossomcherry,"b'minnn, kenapa kalo listrik mati jaringan telkomsel jadi gangguan, sinyalnya hilang? tolong dong ini sangat meresahkan @Telkomsel'",
dodddod,b'Sinyal @Telkomsel malam ini jelek. Apakah karena masih imbas gangguan dari yang hari kemarin?',
escapewayy,b'mau musuhan sama sinyal telkomsel\xf0\x9f\x98\xa4',
R_Uddarojat,"b'@r7olles @vrilsnubia Byu oke juga sih pakai sinyal telkomsel, murah juga.'",
taurusmanifesto,b'sinyal telkomsel kenapa sih',
IlhamNuerr,b'@Telkomsel tolong harga paket mahal sesuaikan dengan kuliatas jaringan.. jaringan kek taik kucing.. di padang dan di medan jaringan telkomsel macam taik.. anjrit lah.. #telkomsel #lemot',
njhluv21,b'Mohon maap ini sinyal telkomsel parah.. \xf0\x9f\x98\xad',
snoueyes,"b'@convomf Jangan euy, jaringan telkomsel memburiq kalo ujan gede halamak :('",
wachyuuuuu,b'@donasandri Owww sinyal telkomsel dong kalo gt wkwkwk',
kihyudon,b'Tapi ancol tuh yg kuat sinyal telkomsel bukan sih wkwkakk soalnya indosat mati bngt mana pas ngonser udah wassalam \xf0\x9f\xa5\xb2',
